Host,HostCode,Target,TargetCode,Amount,
Cambodia,KHM,Brazil,BRA,2880.00,
Cambodia,KHM,Brunei Darussalam,BRN,0.00,
Cambodia,KHM,Bulgaria,BGR,18240.00,
Cambodia,KHM,Burkina Faso,BFA,6624.00,
Cambodia,KHM,Burundi,BDI,2208.00,
Cambodia,KHM,Cambodia,KHM,0.00,
Cambodia,KHM,Cameroon,CMR,1104.00,
Cambodia,KHM,Canada,CAN,123840.00,
Cambodia,KHM,Cape Verde,CPV,1104.00,
Cambodia,KHM,Cayman Islands,CYM,0.00,
Cambodia,KHM,Central African Republic,CAF,0.00,
Cambodia,KHM,Chad,TCD,1104.00,
Cambodia,KHM,Chile,CHL,1920.00,
Cambodia,KHM,China,CHN,4359360.00,
Cambodia,KHM,Colombia,COL,4800.00,
Cambodia,KHM,Comoros,COM,0.00,
Cambodia,KHM,Congo,COG,1104.00,
Cambodia,KHM,"Congo, the Democratic Republic of the",COD,3312.00,
Cambodia,KHM,Cook Islands,COK,0.00,
Cambodia,KHM,Costa Rica,CRI,0.00,
Cambodia,KHM,Cote d'Ivoire,CIV,1104.00,
Cambodia,KHM,Croatia,HRV,12480.00,
Cambodia,KHM,Cuba,CUB,3840.00,
Cambodia,KHM,Cyprus,CYP,1920.00,
Cambodia,KHM,Czech Republic,CZE,38400.00,
Cambodia,KHM,Denmark,DNK,24000.00,
Cambodia,KHM,Djibouti,DJI,0.00,
Cambodia,KHM,Dominica,DMA,0.00,
Cambodia,KHM,Dominican Republic,DOM,5077.80,
Cambodia,KHM,Ecuador,ECU,2795.39,
Cambodia,KHM,Egypt,EGY,11040.00,
Cambodia,KHM,El Salvador,SLV,3280.49,
Cambodia,KHM,Equatorial Guinea,GNQ,0.00,
Cambodia,KHM,Eritrea,ERI,3312.00,
Cambodia,KHM,Estonia,EST,3840.00,
Cambodia,KHM,Ethiopia,ETH,1104.00,
Cambodia,KHM,Falkland Islands (Malvinas)*,FLK,0.00,
Cambodia,KHM,Faroe Islands,FRO,0.00,
Cambodia,KHM,Fiji,FJI,1920.00,
Cambodia,KHM,Finland,FIN,7680.00,
Cambodia,KHM,France,FRA,3950400.00,
Cambodia,KHM,French Guiana,GUF,0.00,
Cambodia,KHM,French Polynesia,PYF,0.00,
Cambodia,KHM,Gabon,GAB,0.00,
Cambodia,KHM,Gambia,GMB,0.00,
Cambodia,KHM,Georgia,GEO,960.00,
Cambodia,KHM,Germany,DEU,114240.00,
Cambodia,KHM,Ghana,GHA,5520.00,
Cambodia,KHM,Gibraltar,GIB,0.00,
Cambodia,KHM,Greece,GRC,19200.00,
Cambodia,KHM,Greenland,GRL,0.00,
Cambodia,KHM,Grenada,GRD,0.00,
Cambodia,KHM,Guadeloupe,GLP,0.00,
Cambodia,KHM,Guam,GUM,960.00,
Cambodia,KHM,Guatemala,GTM,4036.54,
Cambodia,KHM,Guinea,GIN,3312.00,
Cambodia,KHM,Guinea-Bissau,GNB,1104.00,
Cambodia,KHM,Guyana,GUY,720.00,
Cambodia,KHM,Haiti,HTI,2880.00,
Cambodia,KHM,Honduras,HND,2339.34,
Cambodia,KHM,Hong Kong,HKG,331200.00,
Cambodia,KHM,Hungary,HUN,8640.00,
Cambodia,KHM,Iceland,ISL,960.00,
Cambodia,KHM,India,IND,273600.00,
Cambodia,KHM,Indonesia,IDN,304320.00,
Cambodia,KHM,"Iran, Islamic Republic of",IRN,9600.00,
Cambodia,KHM,Iraq,IRQ,11520.00,
Cambodia,KHM,Ireland,IRL,20160.00,
Cambodia,KHM,Israel,ISR,10560.00,
Cambodia,KHM,Italy,ITA,46080.00,
Cambodia,KHM,Jamaica,JAM,2880.00,
Cambodia,KHM,Japan,JPN,359040.00,
Cambodia,KHM,Jordan,JOR,7680.00,
Cambodia,KHM,Kazakhstan,KAZ,5760.00,
Cambodia,KHM,Kenya,KEN,2208.00,
Cambodia,KHM,Kiribati,KIR,0.00,
Cambodia,KHM,"Korea, Democratic People’s Republic of",PRK,123840.00,
Cambodia,KHM,"Korea, Republic of",KOR,162240.00,
Cambodia,KHM,Kuwait,KWT,1920.00,
Cambodia,KHM,Kyrgyzstan,KGZ,960.00,
Cambodia,KHM,Lao People’s Democratic Republic,LAO,744000.00,
Cambodia,KHM,Latvia,LVA,4800.00,
Cambodia,KHM,Lebanon,LBN,6720.00,
Cambodia,KHM,Lesotho,LSO,0.00,
Cambodia,KHM,Liberia,LBR,0.00,
Cambodia,KHM,Libyan Arab Jamahiriya,LBY,0.00,
Cambodia,KHM,Liechtenstein,LIE,0.00,
Cambodia,KHM,Lithuania,LTU,960.00,
Cambodia,KHM,Luxembourg,LUX,4800.00,
Cambodia,KHM,Macau,MAC,960.00,
Cambodia,KHM,"Macedonia, the former Yugoslav Republic of",MKD,5760.00,
Cambodia,KHM,Madagascar,MDG,1104.00,
Cambodia,KHM,Malawi,MWI,1104.00,
Cambodia,KHM,Malaysia,MYS,491520.00,
Cambodia,KHM,Maldives,MDV,0.00,
Cambodia,KHM,Mali,MLI,7728.00,
Cambodia,KHM,Malta,MLT,2880.00,
Cambodia,KHM,Marshall Islands,MHL,0.00,
Cambodia,KHM,Martinique,MTQ,0.00,
Cambodia,KHM,Mauritania,MRT,0.00,
Cambodia,KHM,Mauritius,MUS,1104.00,
Cambodia,KHM,Mayotte,MYT,0.00,
Cambodia,KHM,Mexico,MEX,33600.00,
Cambodia,KHM,"Micronesia, Federated States of",FSM,0.00,
Cambodia,KHM,"Moldova, Republic of",MDA,960.00,
Cambodia,KHM,Monaco,MCO,0.00,
Cambodia,KHM,Mongolia,MNG,0.00,
Cambodia,KHM,Montserrat,MSR,0.00,
Cambodia,KHM,Morocco,MAR,13248.00,
Cambodia,KHM,Mozambique,MOZ,3312.00,
Cambodia,KHM,Myanmar,MMR,148800.00,
Cambodia,KHM,Namibia,NAM,0.00,
Cambodia,KHM,Nauru,NRU,0.00,
Cambodia,KHM,Nepal,NPL,130560.00,
Cambodia,KHM,Netherlands,NLD,87360.00,
Cambodia,KHM,Netherlands Antilles,ANT,0.00,
Cambodia,KHM,New Caledonia,NCL,0.00,
Cambodia,KHM,New Zealand,NZL,7680.00,
Cambodia,KHM,Nicaragua,NIC,2685.75,
Cambodia,KHM,Niger,NER,2208.00,
Cambodia,KHM,Nigeria,NGA,23838.59,
Cambodia,KHM,Niue,NIU,0.00,
Cambodia,KHM,Norfolk Island,NFK,0.00,
Cambodia,KHM,Northern Mariana Islands,MNP,0.00,
Cambodia,KHM,Norway,NOR,3840.00,
Cambodia,KHM,Oman,OMN,0.00,
Cambodia,KHM,Pakistan,PAK,119040.00,
Cambodia,KHM,Palau,PLW,0.00,
Cambodia,KHM,"Palestinian Territory, Occupied ",PSE,10560.00,
Cambodia,KHM,Panama,PAN,960.00,
Cambodia,KHM,Papua New Guinea,PNG,960.00,
Cambodia,KHM,Paraguay,PRY,960.00,
Cambodia,KHM,Peru,PER,1920.00,
Cambodia,KHM,Philippines,PHL,438720.00,
Cambodia,KHM,Poland,POL,43200.00,
Cambodia,KHM,Portugal,PRT,40320.00,
Cambodia,KHM,Puerto Rico,PRI,4800.00,
Cambodia,KHM,Qatar,QAT,0.00,
Cambodia,KHM,Reunion*,REU,0.00,
Cambodia,KHM,Romania,ROM,110400.00,
Cambodia,KHM,Russian Federation,RUS,46080.00,
Cambodia,KHM,Rwanda,RWA,1104.00,
Cambodia,KHM,Saint Helena*,SHN,0.00,
Cambodia,KHM,Saint Kitts and Nevis,KNA,0.00,
Cambodia,KHM,Saint Lucia,LCA,0.00,
Cambodia,KHM,Saint Pierre and Miquelon*,SPM,0.00,
Cambodia,KHM,Saint Vincent and the Grenadines,VCT,0.00,
Cambodia,KHM,Samoa,WSM,1920.00,
Cambodia,KHM,San Marino,SMR,0.00,
Cambodia,KHM,Sao Tome and Principe,STP,0.00,
Cambodia,KHM,Saudi Arabia,SAU,960.00,
Cambodia,KHM,Senegal,SEN,2208.00,
Cambodia,KHM,Serbia and Montenegro,SCG,34560.00,
Cambodia,KHM,Seychelles,SYC,0.00,
Cambodia,KHM,Sierra Leone,SLE,0.00,
Cambodia,KHM,Singapore,SGP,349440.00,
Cambodia,KHM,Slovakia,SVK,10560.00,
Cambodia,KHM,Slovenia,SVN,1920.00,
Cambodia,KHM,Solomon Islands,SLB,0.00,
Cambodia,KHM,Somalia,SOM,2208.00,
Cambodia,KHM,South Africa,ZAF,4416.00,
Cambodia,KHM,Spain,ESP,139200.00,
Cambodia,KHM,Sri Lanka,LKA,134400.00,
Cambodia,KHM,Sudan,SDN,3312.00,
Cambodia,KHM,Suriname,SUR,600.00,
Cambodia,KHM,Swaziland,SWZ,0.00,
Cambodia,KHM,Sweden,SWE,5760.00,
Cambodia,KHM,Switzerland,CHE,43200.00,
Cambodia,KHM,Syrian Arab Republic,SYR,4800.00,
Cambodia,KHM,Taiwan,TWN,6720.00,
Cambodia,KHM,Tajikistan,TJK,960.00,
Cambodia,KHM,"Tanzania, United Republic of",TZA,1104.00,
Cambodia,KHM,Thailand,THA,85971840.00,
Cambodia,KHM,Timor Leste,TLS,0.00,
Cambodia,KHM,Togo,TGO,1104.00,
Cambodia,KHM,Tokelau,TKL,0.00,
Cambodia,KHM,Tonga,TON,960.00,
Cambodia,KHM,Trinidad and Tobago,TTO,960.00,
Cambodia,KHM,Tunisia,TUN,2880.00,
Cambodia,KHM,Turkey,TUR,32640.00,
Cambodia,KHM,Turkmenistan,TKM,960.00,
Cambodia,KHM,Turks and Caicos,TCA,0.00,
Cambodia,KHM,Tuvalu,TUV,0.00,
Cambodia,KHM,Uganda,UGA,1104.00,
Cambodia,KHM,Ukraine,UKR,15360.00,
Cambodia,KHM,United Arab Emirates,ARE,960.00,
Cambodia,KHM,United Kingdom,GBR,264000.00,
Cambodia,KHM,United States of America,USA,561600.00,
Cambodia,KHM,Uruguay,URY,960.00,
Cambodia,KHM,Uzbekistan,UZB,6720.00,
Cambodia,KHM,Vanuatu,VUT,0.00,
Cambodia,KHM,Venezuela,VEN,960.00,
Cambodia,KHM,Viet Nam,VNM,104595840.00,
Cambodia,KHM,"Virgin Islands, British ",VGB,0.00,
Cambodia,KHM,"Virgin Islands, U.S.",VIR,0.00,
Cambodia,KHM,Wallis and Futuna*,WLF,0.00,
Cambodia,KHM,Yemen,YEM,5760.00,
Cambodia,KHM,Zambia,ZMB,1104.00,
Cambodia,KHM,Zimbabwe,ZWE,1104.00,
Cameroon,CMR,Afghanistan,AFG,1920.00,
Cameroon,CMR,Albania,ALB,120960.00,
Cameroon,CMR,Algeria,DZA,194304.00,
Cameroon,CMR,American Samoa,ASM,0.00,
Cameroon,CMR,Andorra,AND,960.00,
Cameroon,CMR,Angola,AGO,4485.00,
Cameroon,CMR,Anguilla,AIA,0.00,
Cameroon,CMR,Antigua & Barbuda,ATG,0.00,
Cameroon,CMR,Argentina,ARG,8640.00,
Cameroon,CMR,Armenia,ARM,960.00,
Cameroon,CMR,Aruba,ABW,0.00,
Cameroon,CMR,Australia,AUS,0.00,
Cameroon,CMR,Austria,AUT,360000.00,
Cameroon,CMR,Azerbaijan,AZE,960.00,
Cameroon,CMR,Bahamas,BHS,0.00,
Cameroon,CMR,Bahrain,BHR,0.00,
Cameroon,CMR,Bangladesh,BGD,4800.00,
Cameroon,CMR,Barbados,BRB,0.00,
Cameroon,CMR,Belarus,BLR,301440.00,
Cameroon,CMR,Belgium,BEL,350400.00,
Cameroon,CMR,Belize,BLZ,0.00,
Cameroon,CMR,Benin,BEN,160862.00,
Cameroon,CMR,Bermuda,BMU,1920.00,
Cameroon,CMR,Bhutan,BTN,0.00,
Cameroon,CMR,Bolivia,BOL,8513.61,
Cameroon,CMR,Bosnia and Herzegovina,BIH,199680.00,
Cameroon,CMR,Botswana,BWA,0.00,
Cameroon,CMR,Brazil,BRA,13440.00,
Cameroon,CMR,Brunei Darussalam,BRN,0.00,
Cameroon,CMR,Bulgaria,BGR,133440.00,
Cameroon,CMR,Burkina Faso,BFA,344149.00,
Cameroon,CMR,Burundi,BDI,14651.00,
Cameroon,CMR,Cambodia,KHM,0.00,
Cameroon,CMR,Cameroon,CMR,0.00,
Cameroon,CMR,Canada,CAN,96000.00,
Cameroon,CMR,Cape Verde,CPV,49634.00,
Cameroon,CMR,Cayman Islands,CYM,0.00,
Cameroon,CMR,Central African Republic,CAF,1004939.00,
Cameroon,CMR,Chad,TCD,9723480.00,
Cameroon,CMR,Chile,CHL,7680.00,
Cameroon,CMR,China,CHN,5760.00,
Cameroon,CMR,Colombia,COL,24000.00,
Cameroon,CMR,Comoros,COM,897.00,
Cameroon,CMR,Congo,COG,493051.00,
Cameroon,CMR,"Congo, the Democratic Republic of the",COD,60697.00,
Cameroon,CMR,Cook Islands,COK,0.00,
Cameroon,CMR,Costa Rica,CRI,0.00,
Cameroon,CMR,Cote d'Ivoire,CIV,45448.00,
Cameroon,CMR,Croatia,HRV,93120.00,
Cameroon,CMR,Cuba,CUB,960.00,
Cameroon,CMR,Cyprus,CYP,0.00,
Cameroon,CMR,Czech Republic,CZE,288000.00,
Cameroon,CMR,Denmark,DNK,182400.00,
Cameroon,CMR,Djibouti,DJI,1104.00,
Cameroon,CMR,Dominica,DMA,0.00,
Cameroon,CMR,Dominican Republic,DOM,1692.60,
Cameroon,CMR,Ecuador,ECU,13976.96,
Cameroon,CMR,Egypt,EGY,203136.00,
Cameroon,CMR,El Salvador,SLV,1093.50,
Cameroon,CMR,Equatorial Guinea,GNQ,1911208.00,
Cameroon,CMR,Eritrea,ERI,17940.00,
Cameroon,CMR,Estonia,EST,27840.00,
Cameroon,CMR,Ethiopia,ETH,1495.00,
Cameroon,CMR,Falkland Islands (Malvinas)*,FLK,0.00,
Cameroon,CMR,Faroe Islands,FRO,0.00,
Cameroon,CMR,Fiji,FJI,0.00,
Cameroon,CMR,Finland,FIN,54720.00,
Cameroon,CMR,France,FRA,1387200.00,
Cameroon,CMR,French Guiana,GUF,0.00,
Cameroon,CMR,French Polynesia,PYF,0.00,
Cameroon,CMR,Gabon,GAB,495144.00,
Cameroon,CMR,Gambia,GMB,12558.00,
Cameroon,CMR,Georgia,GEO,960.00,
Cameroon,CMR,Germany,DEU,674880.00,
Cameroon,CMR,Ghana,GHA,249665.00,
Cameroon,CMR,Gibraltar,GIB,2880.00,
Cameroon,CMR,Greece,GRC,144960.00,
Cameroon,CMR,Greenland,GRL,0.00,
Cameroon,CMR,Grenada,GRD,0.00,
Cameroon,CMR,Guadeloupe,GLP,0.00,
Cameroon,CMR,Guam,GUM,0.00,
Cameroon,CMR,Guatemala,GTM,2018.27,
Cameroon,CMR,Guinea,GIN,148902.00,
Cameroon,CMR,Guinea-Bissau,GNB,31395.00,
Cameroon,CMR,Guyana,GUY,4320.00,
Cameroon,CMR,Haiti,HTI,960.00,
Cameroon,CMR,Honduras,HND,0.00,
Cameroon,CMR,Hong Kong,HKG,960.00,
Cameroon,CMR,Hungary,HUN,64320.00,
Cameroon,CMR,Iceland,ISL,4800.00,
Cameroon,CMR,India,IND,11520.00,
Cameroon,CMR,Indonesia,IDN,960.00,
Cameroon,CMR,"Iran, Islamic Republic of",IRN,960.00,
Cameroon,CMR,Iraq,IRQ,960.00,
Cameroon,CMR,Ireland,IRL,149760.00,
Cameroon,CMR,Israel,ISR,960.00,
Cameroon,CMR,Italy,ITA,516480.00,
Cameroon,CMR,Jamaica,JAM,960.00,
Cameroon,CMR,Japan,JPN,960.00,
Cameroon,CMR,Jordan,JOR,960.00,
Cameroon,CMR,Kazakhstan,KAZ,2880.00,
Cameroon,CMR,Kenya,KEN,8970.00,
Cameroon,CMR,Kiribati,KIR,0.00,
Cameroon,CMR,"Korea, Democratic People’s Republic of",PRK,0.00,
Cameroon,CMR,"Korea, Republic of",KOR,960.00,
Cameroon,CMR,Kuwait,KWT,0.00,
Cameroon,CMR,Kyrgyzstan,KGZ,960.00,
Cameroon,CMR,Lao People’s Democratic Republic,LAO,0.00,
Cameroon,CMR,Latvia,LVA,35520.00,
Cameroon,CMR,Lebanon,LBN,960.00,
Cameroon,CMR,Lesotho,LSO,299.00,
Cameroon,CMR,Liberia,LBR,22425.00,
Cameroon,CMR,Libyan Arab Jamahiriya,LBY,7728.00,
Cameroon,CMR,Liechtenstein,LIE,960.00,
Cameroon,CMR,Lithuania,LTU,50880.00,
Cameroon,CMR,Luxembourg,LUX,33600.00,
Cameroon,CMR,Macau,MAC,0.00,
Cameroon,CMR,"Macedonia, the former Yugoslav Republic of",MKD,39360.00,
Cameroon,CMR,Madagascar,MDG,897.00,
Cameroon,CMR,Malawi,MWI,1794.00,
Cameroon,CMR,Malaysia,MYS,960.00,
Cameroon,CMR,Maldives,MDV,0.00,
Cameroon,CMR,Mali,MLI,95082.00,
Cameroon,CMR,Malta,MLT,18240.00,
Cameroon,CMR,Marshall Islands,MHL,0.00,
Cameroon,CMR,Martinique,MTQ,0.00,
Cameroon,CMR,Mauritania,MRT,27508.00,
Cameroon,CMR,Mauritius,MUS,897.00,
Cameroon,CMR,Mayotte,MYT,0.00,
Cameroon,CMR,Mexico,MEX,381120.00,
Cameroon,CMR,"Micronesia, Federated States of",FSM,0.00,
Cameroon,CMR,"Moldova, Republic of",MDA,111360.00,
Cameroon,CMR,Monaco,MCO,2880.00,
Cameroon,CMR,Mongolia,MNG,0.00,
Cameroon,CMR,Montserrat,MSR,0.00,
Cameroon,CMR,Morocco,MAR,240672.00,
Cameroon,CMR,Mozambique,MOZ,11960.00,
Cameroon,CMR,Myanmar,MMR,0.00,
Cameroon,CMR,Namibia,NAM,299.00,
Cameroon,CMR,Nauru,NRU,0.00,
Cameroon,CMR,Nepal,NPL,960.00,
Cameroon,CMR,Netherlands,NLD,122880.00,
Cameroon,CMR,Netherlands Antilles,ANT,0.00,
Cameroon,CMR,New Caledonia,NCL,0.00,
Cameroon,CMR,New Zealand,NZL,0.00,
Cameroon,CMR,Nicaragua,NIC,0.00,
Cameroon,CMR,Niger,NER,368966.00,
Cameroon,CMR,Nigeria,NGA,112793892.29,
Cameroon,CMR,Niue,NIU,0.00,
Cameroon,CMR,Norfolk Island,NFK,0.00,
Cameroon,CMR,Northern Mariana Islands,MNP,0.00,
Cameroon,CMR,Norway,NOR,27840.00,
Cameroon,CMR,Oman,OMN,0.00,
Cameroon,CMR,Pakistan,PAK,3840.00,
Cameroon,CMR,Palau,PLW,0.00,
Cameroon,CMR,"Palestinian Territory, Occupied ",PSE,960.00,
Cameroon,CMR,Panama,PAN,0.00,
Cameroon,CMR,Papua New Guinea,PNG,0.00,
Cameroon,CMR,Paraguay,PRY,5760.00,
Cameroon,CMR,Peru,PER,10560.00,
Cameroon,CMR,Philippines,PHL,2880.00,
Cameroon,CMR,Poland,POL,322560.00,
Cameroon,CMR,Portugal,PRT,302400.00,
Cameroon,CMR,Puerto Rico,PRI,960.00,
Cameroon,CMR,Qatar,QAT,0.00,
Cameroon,CMR,Reunion*,REU,0.00,
Cameroon,CMR,Romania,ROM,816000.00,
Cameroon,CMR,Russian Federation,RUS,2040960.00,
Cameroon,CMR,Rwanda,RWA,8372.00,
Cameroon,CMR,Saint Helena*,SHN,3840.00,
Cameroon,CMR,Saint Kitts and Nevis,KNA,0.00,
Cameroon,CMR,Saint Lucia,LCA,0.00,
Cameroon,CMR,Saint Pierre and Miquelon*,SPM,0.00,
Cameroon,CMR,Saint Vincent and the Grenadines,VCT,0.00,
Cameroon,CMR,Samoa,WSM,0.00,
Cameroon,CMR,San Marino,SMR,960.00,
Cameroon,CMR,Sao Tome and Principe,STP,0.00,
Cameroon,CMR,Saudi Arabia,SAU,0.00,
Cameroon,CMR,Senegal,SEN,125281.00,
Cameroon,CMR,Serbia and Montenegro,SCG,257280.00,
Cameroon,CMR,Seychelles,SYC,0.00,
Cameroon,CMR,Sierra Leone,SLE,23920.00,
Cameroon,CMR,Singapore,SGP,0.00,
Cameroon,CMR,Slovakia,SVK,78720.00,
Cameroon,CMR,Slovenia,SVN,17280.00,
Cameroon,CMR,Solomon Islands,SLB,0.00,
Cameroon,CMR,Somalia,SOM,11063.00,
Cameroon,CMR,South Africa,ZAF,3887.00,
Cameroon,CMR,Spain,ESP,1056000.00,
Cameroon,CMR,Sri Lanka,LKA,960.00,
Cameroon,CMR,Sudan,SDN,23322.00,
Cameroon,CMR,Suriname,SUR,3840.00,
Cameroon,CMR,Swaziland,SWZ,0.00,
Cameroon,CMR,Sweden,SWE,46080.00,
Cameroon,CMR,Switzerland,CHE,326400.00,
Cameroon,CMR,Syrian Arab Republic,SYR,0.00,
Cameroon,CMR,Taiwan,TWN,0.00,
Cameroon,CMR,Tajikistan,TJK,960.00,
Cameroon,CMR,"Tanzania, United Republic of",TZA,3887.00,
Cameroon,CMR,Thailand,THA,960.00,
Cameroon,CMR,Timor Leste,TLS,0.00,
Cameroon,CMR,Togo,TGO,94484.00,
Cameroon,CMR,Tokelau,TKL,0.00,
Cameroon,CMR,Tonga,TON,0.00,
Cameroon,CMR,Trinidad and Tobago,TTO,0.00,
Cameroon,CMR,Tunisia,TUN,48960.00,
Cameroon,CMR,Turkey,TUR,1920.00,
Cameroon,CMR,Turkmenistan,TKM,0.00,
Cameroon,CMR,Turks and Caicos,TCA,0.00,
Cameroon,CMR,Tuvalu,TUV,0.00,
Cameroon,CMR,Uganda,UGA,2691.00,
Cameroon,CMR,Ukraine,UKR,991680.00,
Cameroon,CMR,United Arab Emirates,ARE,0.00,
Cameroon,CMR,United Kingdom,GBR,679680.00,
Cameroon,CMR,United States of America,USA,157440.00,
Cameroon,CMR,Uruguay,URY,3840.00,
Cameroon,CMR,Uzbekistan,UZB,1920.00,
Cameroon,CMR,Vanuatu,VUT,0.00,
Cameroon,CMR,Venezuela,VEN,4800.00,
Cameroon,CMR,Viet Nam,VNM,1920.00,
Cameroon,CMR,"Virgin Islands, British ",VGB,0.00,
Cameroon,CMR,"Virgin Islands, U.S.",VIR,0.00,
Cameroon,CMR,Wallis and Futuna*,WLF,0.00,
Cameroon,CMR,Yemen,YEM,960.00,
Cameroon,CMR,Zambia,ZMB,3588.00,
Cameroon,CMR,Zimbabwe,ZWE,1495.00,
Canada,CAN,Afghanistan,AFG,85480920.00,
Canada,CAN,Albania,ALB,15828120.00,
Canada,CAN,Algeria,DZA,60550812.00,
Canada,CAN,American Samoa,ASM,151200.00,
Canada,CAN,Andorra,AND,29210.58,
Canada,CAN,Angola,AGO,7247898.00,
Canada,CAN,Anguilla,AIA,426300.00,
Canada,CAN,Antigua & Barbuda,ATG,6923700.00,
Canada,CAN,Argentina,ARG,40957140.00,
Canada,CAN,Armenia,ARM,4878720.00,
Canada,CAN,Aruba,ABW,1638000.00,
Canada,CAN,Australia,AUS,84655200.00,
Canada,CAN,Austria,AUT,94861200.00,
Canada,CAN,Azerbaijan,AZE,3017812.39,
Canada,CAN,Bahamas,BHS,4292400.00,
Canada,CAN,Bahrain,BHR,3465000.00,
Canada,CAN,Bangladesh,BGD,85409100.00,
Canada,CAN,Barbados,BRB,44408700.00,
Canada,CAN,Belarus,BLR,11647440.00,
Canada,CAN,Belgium,BEL,88162200.00,
Canada,CAN,Belize,BLZ,4454100.00,
Canada,CAN,Benin,BEN,1191078.00,
Canada,CAN,Bermuda,BMU,7358400.00,
Canada,CAN,Bhutan,BTN,113400.00,
Canada,CAN,Bolivia,BOL,11324340.25,
Canada,CAN,Bosnia and Herzegovina,BIH,66054240.00,
Canada,CAN,Botswana,BWA,717989.16,
Canada,CAN,Brazil,BRA,54547220.36,
Canada,CAN,Brunei Darussalam,BRN,16650900.00,
Canada,CAN,Bulgaria,BGR,24108840.00,
Canada,CAN,Burkina Faso,BFA,748070.40,
Canada,CAN,Burundi,BDI,6842178.00,
Canada,CAN,Cambodia,KHM,30761650.75,
Canada,CAN,Cameroon,CMR,6926220.00,
Canada,CAN,Canada,CAN,0.00,
Canada,CAN,Cape Verde,CPV,941850.00,
Canada,CAN,Cayman Islands,CYM,411600.00,
Canada,CAN,Central African Republic,CAF,536130.00,
Canada,CAN,Chad,TCD,1872108.00,
Canada,CAN,Chile,CHL,74708340.00,
Canada,CAN,China,CHN,1308318480.00,
Canada,CAN,Colombia,COL,54222420.00,
Canada,CAN,Comoros,COM,159390.00,
Canada,CAN,Congo,COG,872298.00,
Canada,CAN,"Congo, the Democratic Republic of the",COD,29562498.00,
Canada,CAN,Cook Islands,COK,37800.00,
Canada,CAN,Costa Rica,CRI,12629476.88,
Canada,CAN,Cote d'Ivoire,CIV,5404770.00,
Canada,CAN,Croatia,HRV,99933120.00,
Canada,CAN,Cuba,CUB,15911280.00,
Canada,CAN,Cyprus,CYP,11088000.00,
Canada,CAN,Czech Republic,CZE,103433400.00,
Canada,CAN,Denmark,DNK,77280000.00,
Canada,CAN,Djibouti,DJI,1449000.00,
Canada,CAN,Dominica,DMA,16611000.00,
Canada,CAN,Dominican Republic,DOM,15704787.13,
Canada,CAN,Ecuador,ECU,48993961.68,
Canada,CAN,Egypt,EGY,107005752.00,
Canada,CAN,El Salvador,SLV,125284464.77,
Canada,CAN,Equatorial Guinea,GNQ,43470.00,
Canada,CAN,Eritrea,ERI,14014728.00,
Canada,CAN,Estonia,EST,19852945.64,
Canada,CAN,Ethiopia,ETH,41980428.00,
Canada,CAN,Falkland Islands (Malvinas)*,FLK,75600.00,
Canada,CAN,Faroe Islands,FRO,0.00,
Canada,CAN,Fiji,FJI,86184000.00,
Canada,CAN,Finland,FIN,226223062.80,
Canada,CAN,France,FRA,340065600.00,
Canada,CAN,French Guiana,GUF,0.00,
Canada,CAN,French Polynesia,PYF,0.00,
Canada,CAN,Gabon,GAB,1289610.00,
Canada,CAN,Gambia,GMB,681030.00,
Canada,CAN,Georgia,GEO,2066400.00,
Canada,CAN,Germany,DEU,481692960.00,
Canada,CAN,Ghana,GHA,49474656.00,
Canada,CAN,Gibraltar,GIB,642600.00,
Canada,CAN,Greece,GRC,193793040.00,
Canada,CAN,Greenland,GRL,0.00,
Canada,CAN,Grenada,GRD,26489400.00,
Canada,CAN,Guadeloupe,GLP,0.00,
Canada,CAN,Guam,GUM,420638.40,
Canada,CAN,Guatemala,GTM,88115593.58,
Canada,CAN,Guinea,GIN,3929688.00,
Canada,CAN,Guinea-Bissau,GNB,159390.00,
Canada,CAN,Guyana,GUY,67560800.00,
Canada,CAN,Haiti,HTI,90958560.00,
Canada,CAN,Honduras,HND,32783462.78,
Canada,CAN,Hong Kong,HKG,401307937.88,
Canada,CAN,Hungary,HUN,128094120.00,
Canada,CAN,Iceland,ISL,1260000.00,
Canada,CAN,India,IND,2262197000.00,
Canada,CAN,Indonesia,IDN,35827680.00,
Canada,CAN,"Iran, Islamic Republic of",IRN,189294840.00,
Canada,CAN,Iraq,IRQ,186564000.00,
Canada,CAN,Ireland,IRL,66608640.00,
Canada,CAN,Israel,ISR,43827840.00,
Canada,CAN,Italy,ITA,804474720.00,
Canada,CAN,Jamaica,JAM,359685480.00,
Canada,CAN,Japan,JPN,102993660.00,
Canada,CAN,Jordan,JOR,13106520.00,
Canada,CAN,Kazakhstan,KAZ,10027080.00,
Canada,CAN,Kenya,KEN,60339258.00,
Canada,CAN,Kiribati,KIR,63840.00,
Canada,CAN,"Korea, Democratic People’s Republic of",PRK,419580.00,
Canada,CAN,"Korea, Republic of",KOR,313335540.00,
Canada,CAN,Kuwait,KWT,24408720.00,
Canada,CAN,Kyrgyzstan,KGZ,1592640.00,
Canada,CAN,Lao People’s Democratic Republic,LAO,54341280.00,
Canada,CAN,Latvia,LVA,28574272.19,
Canada,CAN,Lebanon,LBN,586461507.74,
Canada,CAN,Lesotho,LSO,478170.00,
Canada,CAN,Liberia,LBR,2072070.00,
Canada,CAN,Libyan Arab Jamahiriya,LBY,6200466.62,
