Dest,DestCode,Origin,OriginCode,Migrants
Algeria,DZA,Martinique,MTQ,1.00
Algeria,DZA,Mauritania,MRT,1232.80
Algeria,DZA,Mauritius,MUS,69.00
Algeria,DZA,Mayotte,MYT,0.00
Algeria,DZA,Mexico,MEX,3964.00
Algeria,DZA,"Micronesia, Federated States of",FSM,9.00
Algeria,DZA,"Moldova, Republic of",MDA,274.00
Algeria,DZA,Monaco,MCO,32.00
Algeria,DZA,Mongolia,MNG,3.00
Algeria,DZA,Montserrat,MSR,6.00
Algeria,DZA,Morocco,MAR,30477.30
Algeria,DZA,Mozambique,MOZ,307.05
Algeria,DZA,Myanmar,MMR,102.00
Algeria,DZA,Namibia,NAM,182.85
Algeria,DZA,Nauru,NRU,0.00
Algeria,DZA,Nepal,NPL,302.00
Algeria,DZA,Netherlands,NLD,709.00
Algeria,DZA,Netherlands Antilles,ANT,39.00
Algeria,DZA,New Caledonia,NCL,1.00
Algeria,DZA,New Zealand,NZL,244.00
Algeria,DZA,Nicaragua,NIC,286.76
Algeria,DZA,Niger,NER,236.90
Algeria,DZA,Nigeria,NGA,2910.29
Algeria,DZA,Niue,NIU,3.00
Algeria,DZA,Norfolk Island,NFK,0.00
Algeria,DZA,Northern Mariana Islands,MNP,4.00
Algeria,DZA,Norway,NOR,107.00
Algeria,DZA,Oman,OMN,330.00
Algeria,DZA,Pakistan,PAK,1345.00
Algeria,DZA,Palau,PLW,4.00
Algeria,DZA,"Palestinian Territory, Occupied ",PSE,25393.00
Algeria,DZA,Panama,PAN,73.00
Algeria,DZA,Papua New Guinea,PNG,20.00
Algeria,DZA,Paraguay,PRY,162.00
Algeria,DZA,Peru,PER,279.00
Algeria,DZA,Philippines,PHL,1505.00
Algeria,DZA,Poland,POL,900.00
Algeria,DZA,Portugal,PRT,713.00
Algeria,DZA,Puerto Rico,PRI,625.00
Algeria,DZA,Qatar,QAT,255.00
Algeria,DZA,Reunion*,REU,0.00
Algeria,DZA,Romania,ROM,464.00
Algeria,DZA,Russian Federation,RUS,8336.00
Algeria,DZA,Rwanda,RWA,123.05
Algeria,DZA,Saint Helena*,SHN,2.00
Algeria,DZA,Saint Kitts and Nevis,KNA,14.00
Algeria,DZA,Saint Lucia,LCA,19.00
Algeria,DZA,Saint Pierre and Miquelon*,SPM,0.00
Algeria,DZA,Saint Vincent and the Grenadines,VCT,21.00
Algeria,DZA,Samoa,WSM,41.00
Algeria,DZA,San Marino,SMR,3.00
Algeria,DZA,Sao Tome and Principe,STP,8.05
Algeria,DZA,Saudi Arabia,SAU,3925.00
Algeria,DZA,Senegal,SEN,357.65
Algeria,DZA,Serbia and Montenegro,SCG,649.00
Algeria,DZA,Seychelles,SYC,13.80
Algeria,DZA,Sierra Leone,SLE,55.20
Algeria,DZA,Singapore,SGP,121.00
Algeria,DZA,Slovakia,SVK,210.00
Algeria,DZA,Slovenia,SVN,42.00
Algeria,DZA,Solomon Islands,SLB,3.00
Algeria,DZA,Somalia,SOM,6649.30
Algeria,DZA,South Africa,ZAF,392.15
Algeria,DZA,Spain,ESP,664.00
Algeria,DZA,Sri Lanka,LKA,401.00
Algeria,DZA,Sudan,SDN,13873.60
Algeria,DZA,Suriname,SUR,93.00
Algeria,DZA,Swaziland,SWZ,5.75
Algeria,DZA,Sweden,SWE,248.00
Algeria,DZA,Switzerland,CHE,858.00
Algeria,DZA,Syrian Arab Republic,SYR,6170.00
Algeria,DZA,Taiwan,TWN,210.00
Algeria,DZA,Tajikistan,TJK,332.00
Algeria,DZA,"Tanzania, United Republic of",TZA,177.10
Algeria,DZA,Thailand,THA,671.00
Algeria,DZA,Timor Leste,TLS,8.00
Algeria,DZA,Togo,TGO,88.55
Algeria,DZA,Tokelau,TKL,1.00
Algeria,DZA,Tonga,TON,20.00
Algeria,DZA,Trinidad and Tobago,TTO,127.00
Algeria,DZA,Tunisia,TUN,5735.00
Algeria,DZA,Turkey,TUR,1331.00
Algeria,DZA,Turkmenistan,TKM,107.00
Algeria,DZA,Turks and Caicos,TCA,1.00
Algeria,DZA,Tuvalu,TUV,1.00
Algeria,DZA,Uganda,UGA,110.40
Algeria,DZA,Ukraine,UKR,2281.00
Algeria,DZA,United Arab Emirates,ARE,1257.00
Algeria,DZA,United Kingdom,GBR,2774.00
Algeria,DZA,United States of America,USA,3466.00
Algeria,DZA,Uruguay,URY,96.00
Algeria,DZA,Uzbekistan,UZB,935.00
Algeria,DZA,Vanuatu,VUT,2.00
Algeria,DZA,Venezuela,VEN,130.00
Algeria,DZA,Viet Nam,VNM,745.00
Algeria,DZA,"Virgin Islands, British ",VGB,3.00
Algeria,DZA,"Virgin Islands, U.S.",VIR,26.00
Algeria,DZA,Wallis and Futuna*,WLF,3.00
Algeria,DZA,X,X,0.00
Algeria,DZA,Yemen,YEM,7121.00
Algeria,DZA,Zambia,ZMB,101.20
Algeria,DZA,Zimbabwe,ZWE,135.70
American Samoa,ASM,Afghanistan,AFG,4.00
American Samoa,ASM,Albania,ALB,0.00
American Samoa,ASM,Algeria,DZA,0.00
American Samoa,ASM,American Samoa,ASM,0.00
American Samoa,ASM,Andorra,AND,0.00
American Samoa,ASM,Angola,AGO,0.00
American Samoa,ASM,Anguilla,AIA,0.00
American Samoa,ASM,Antigua & Barbuda,ATG,0.00
American Samoa,ASM,Argentina,ARG,1.00
American Samoa,ASM,Armenia,ARM,1.00
American Samoa,ASM,Aruba,ABW,0.00
American Samoa,ASM,Australia,AUS,6.00
American Samoa,ASM,Austria,AUT,2.00
American Samoa,ASM,Azerbaijan,AZE,2.00
American Samoa,ASM,Bahamas,BHS,0.00
American Samoa,ASM,Bahrain,BHR,0.00
American Samoa,ASM,Bangladesh,BGD,7.00
American Samoa,ASM,Barbados,BRB,0.00
American Samoa,ASM,Belarus,BLR,0.00
American Samoa,ASM,Belgium,BEL,0.00
American Samoa,ASM,Belize,BLZ,0.00
American Samoa,ASM,Benin,BEN,0.00
American Samoa,ASM,Bermuda,BMU,0.00
American Samoa,ASM,Bhutan,BTN,0.00
American Samoa,ASM,Bolivia,BOL,0.00
American Samoa,ASM,Bosnia and Herzegovina,BIH,2.00
American Samoa,ASM,Botswana,BWA,0.00
American Samoa,ASM,Brazil,BRA,0.00
American Samoa,ASM,Brunei Darussalam,BRN,0.00
American Samoa,ASM,Bulgaria,BGR,0.00
American Samoa,ASM,Burkina Faso,BFA,0.00
American Samoa,ASM,Burundi,BDI,0.00
American Samoa,ASM,Cambodia,KHM,3.00
American Samoa,ASM,Cameroon,CMR,0.00
American Samoa,ASM,Canada,CAN,3.00
American Samoa,ASM,Cape Verde,CPV,0.00
American Samoa,ASM,Cayman Islands,CYM,0.00
American Samoa,ASM,Central African Republic,CAF,0.00
American Samoa,ASM,Chad,TCD,0.00
American Samoa,ASM,Chile,CHL,2.00
American Samoa,ASM,China,CHN,167.00
American Samoa,ASM,Colombia,COL,0.00
American Samoa,ASM,Comoros,COM,0.00
American Samoa,ASM,Congo,COG,0.00
American Samoa,ASM,"Congo, the Democratic Republic of the",COD,0.00
American Samoa,ASM,Cook Islands,COK,20.00
American Samoa,ASM,Costa Rica,CRI,0.00
American Samoa,ASM,Cote d'Ivoire,CIV,0.00
American Samoa,ASM,Croatia,HRV,4.00
American Samoa,ASM,Cuba,CUB,0.00
American Samoa,ASM,Cyprus,CYP,2.00
American Samoa,ASM,Czech Republic,CZE,1.00
American Samoa,ASM,Denmark,DNK,1.00
American Samoa,ASM,Djibouti,DJI,0.00
American Samoa,ASM,Dominica,DMA,0.00
American Samoa,ASM,Dominican Republic,DOM,0.00
American Samoa,ASM,Ecuador,ECU,0.00
American Samoa,ASM,Egypt,EGY,3.45
American Samoa,ASM,El Salvador,SLV,1.14
American Samoa,ASM,Equatorial Guinea,GNQ,0.00
American Samoa,ASM,Eritrea,ERI,0.00
American Samoa,ASM,Estonia,EST,0.00
American Samoa,ASM,Ethiopia,ETH,0.00
American Samoa,ASM,Falkland Islands (Malvinas)*,FLK,0.00
American Samoa,ASM,Faroe Islands,FRO,0.00
American Samoa,ASM,Fiji,FJI,153.00
American Samoa,ASM,Finland,FIN,1.00
American Samoa,ASM,France,FRA,3.00
American Samoa,ASM,French Guiana,GUF,0.00
American Samoa,ASM,French Polynesia,PYF,3.00
American Samoa,ASM,Gabon,GAB,0.00
American Samoa,ASM,Gambia,GMB,0.00
American Samoa,ASM,Georgia,GEO,1.00
American Samoa,ASM,Germany,DEU,9.00
American Samoa,ASM,Ghana,GHA,0.00
American Samoa,ASM,Gibraltar,GIB,0.00
American Samoa,ASM,Greece,GRC,9.00
American Samoa,ASM,Greenland,GRL,0.00
American Samoa,ASM,Grenada,GRD,0.00
American Samoa,ASM,Guadeloupe,GLP,0.00
American Samoa,ASM,Guam,GUM,71.00
American Samoa,ASM,Guatemala,GTM,0.00
American Samoa,ASM,Guinea,GIN,0.00
American Samoa,ASM,Guinea-Bissau,GNB,0.00
American Samoa,ASM,Guyana,GUY,0.00
American Samoa,ASM,Haiti,HTI,0.00
American Samoa,ASM,Honduras,HND,0.00
American Samoa,ASM,Hong Kong,HKG,7.00
American Samoa,ASM,Hungary,HUN,2.00
American Samoa,ASM,Iceland,ISL,0.00
American Samoa,ASM,India,IND,19.00
American Samoa,ASM,Indonesia,IDN,6.00
American Samoa,ASM,"Iran, Islamic Republic of",IRN,3.00
American Samoa,ASM,Iraq,IRQ,4.00
American Samoa,ASM,Ireland,IRL,4.00
American Samoa,ASM,Israel,ISR,2.00
American Samoa,ASM,Italy,ITA,17.00
American Samoa,ASM,Jamaica,JAM,0.00
American Samoa,ASM,Japan,JPN,4.00
American Samoa,ASM,Jordan,JOR,1.00
American Samoa,ASM,Kazakhstan,KAZ,5.00
American Samoa,ASM,Kenya,KEN,1.15
American Samoa,ASM,Kiribati,KIR,3.00
American Samoa,ASM,"Korea, Democratic People’s Republic of",PRK,1.00
American Samoa,ASM,"Korea, Republic of",KOR,183.00
American Samoa,ASM,Kuwait,KWT,1.00
American Samoa,ASM,Kyrgyzstan,KGZ,1.00
American Samoa,ASM,Lao People’s Democratic Republic,LAO,1.00
American Samoa,ASM,Latvia,LVA,1.00
American Samoa,ASM,Lebanon,LBN,6.00
American Samoa,ASM,Lesotho,LSO,0.00
American Samoa,ASM,Liberia,LBR,0.00
American Samoa,ASM,Libyan Arab Jamahiriya,LBY,0.00
American Samoa,ASM,Liechtenstein,LIE,0.00
American Samoa,ASM,Lithuania,LTU,0.00
American Samoa,ASM,Luxembourg,LUX,0.00
American Samoa,ASM,Macau,MAC,0.00
American Samoa,ASM,"Macedonia, the former Yugoslav Republic of",MKD,3.00
American Samoa,ASM,Madagascar,MDG,0.00
American Samoa,ASM,Malawi,MWI,0.00
American Samoa,ASM,Malaysia,MYS,8.00
American Samoa,ASM,Maldives,MDV,0.00
American Samoa,ASM,Mali,MLI,0.00
American Samoa,ASM,Malta,MLT,4.00
American Samoa,ASM,Marshall Islands,MHL,9.00
American Samoa,ASM,Martinique,MTQ,0.00
American Samoa,ASM,Mauritania,MRT,0.00
American Samoa,ASM,Mauritius,MUS,1.15
American Samoa,ASM,Mayotte,MYT,0.00
American Samoa,ASM,Mexico,MEX,0.00
American Samoa,ASM,"Micronesia, Federated States of",FSM,20.00
American Samoa,ASM,"Moldova, Republic of",MDA,0.00
American Samoa,ASM,Monaco,MCO,0.00
American Samoa,ASM,Mongolia,MNG,0.00
American Samoa,ASM,Montserrat,MSR,0.00
American Samoa,ASM,Morocco,MAR,0.00
American Samoa,ASM,Mozambique,MOZ,0.00
American Samoa,ASM,Myanmar,MMR,1.00
American Samoa,ASM,Namibia,NAM,0.00
American Samoa,ASM,Nauru,NRU,1.00
American Samoa,ASM,Nepal,NPL,1.00
American Samoa,ASM,Netherlands,NLD,8.00
American Samoa,ASM,Netherlands Antilles,ANT,0.00
American Samoa,ASM,New Caledonia,NCL,2.00
American Samoa,ASM,New Zealand,NZL,230.00
American Samoa,ASM,Nicaragua,NIC,0.00
American Samoa,ASM,Niger,NER,0.00
American Samoa,ASM,Nigeria,NGA,0.00
American Samoa,ASM,Niue,NIU,6.00
American Samoa,ASM,Norfolk Island,NFK,0.00
American Samoa,ASM,Northern Mariana Islands,MNP,8.00
American Samoa,ASM,Norway,NOR,0.00
American Samoa,ASM,Oman,OMN,0.00
American Samoa,ASM,Pakistan,PAK,5.00
American Samoa,ASM,Palau,PLW,9.00
American Samoa,ASM,"Palestinian Territory, Occupied ",PSE,1.00
American Samoa,ASM,Panama,PAN,0.00
American Samoa,ASM,Papua New Guinea,PNG,45.00
American Samoa,ASM,Paraguay,PRY,0.00
American Samoa,ASM,Peru,PER,0.00
American Samoa,ASM,Philippines,PHL,664.00
American Samoa,ASM,Poland,POL,5.00
American Samoa,ASM,Portugal,PRT,1.00
American Samoa,ASM,Puerto Rico,PRI,0.00
American Samoa,ASM,Qatar,QAT,0.00
American Samoa,ASM,Reunion*,REU,0.00
American Samoa,ASM,Romania,ROM,1.00
American Samoa,ASM,Russian Federation,RUS,2.00
American Samoa,ASM,Rwanda,RWA,0.00
American Samoa,ASM,Saint Helena*,SHN,0.00
American Samoa,ASM,Saint Kitts and Nevis,KNA,0.00
American Samoa,ASM,Saint Lucia,LCA,0.00
American Samoa,ASM,Saint Pierre and Miquelon*,SPM,0.00
American Samoa,ASM,Saint Vincent and the Grenadines,VCT,0.00
American Samoa,ASM,Samoa,WSM,17712.00
American Samoa,ASM,San Marino,SMR,0.00
American Samoa,ASM,Sao Tome and Principe,STP,0.00
American Samoa,ASM,Saudi Arabia,SAU,0.00
American Samoa,ASM,Senegal,SEN,0.00
American Samoa,ASM,Serbia and Montenegro,SCG,5.00
American Samoa,ASM,Seychelles,SYC,0.00
American Samoa,ASM,Sierra Leone,SLE,0.00
American Samoa,ASM,Singapore,SGP,3.00
American Samoa,ASM,Slovakia,SVK,0.00
American Samoa,ASM,Slovenia,SVN,1.00
American Samoa,ASM,Solomon Islands,SLB,4.00
American Samoa,ASM,Somalia,SOM,0.00
American Samoa,ASM,South Africa,ZAF,9.20
American Samoa,ASM,Spain,ESP,1.00
American Samoa,ASM,Sri Lanka,LKA,6.00
American Samoa,ASM,Sudan,SDN,0.00
American Samoa,ASM,Suriname,SUR,0.00
American Samoa,ASM,Swaziland,SWZ,0.00
American Samoa,ASM,Sweden,SWE,1.00
American Samoa,ASM,Switzerland,CHE,1.00
American Samoa,ASM,Syrian Arab Republic,SYR,1.00
American Samoa,ASM,Taiwan,TWN,187.00
American Samoa,ASM,Tajikistan,TJK,1.00
American Samoa,ASM,"Tanzania, United Republic of",TZA,0.00
American Samoa,ASM,Thailand,THA,3.00
American Samoa,ASM,Timor Leste,TLS,1.00
American Samoa,ASM,Togo,TGO,0.00
American Samoa,ASM,Tokelau,TKL,27.00
American Samoa,ASM,Tonga,TON,1146.00
American Samoa,ASM,Trinidad and Tobago,TTO,0.00
American Samoa,ASM,Tunisia,TUN,0.00
American Samoa,ASM,Turkey,TUR,6.00
American Samoa,ASM,Turkmenistan,TKM,0.00
American Samoa,ASM,Turks and Caicos,TCA,0.00
American Samoa,ASM,Tuvalu,TUV,1.00
American Samoa,ASM,Uganda,UGA,0.00
American Samoa,ASM,Ukraine,UKR,1.00
American Samoa,ASM,United Arab Emirates,ARE,0.00
American Samoa,ASM,United Kingdom,GBR,99.00
American Samoa,ASM,United States of America,USA,3592.00
American Samoa,ASM,Uruguay,URY,1.00
American Samoa,ASM,Uzbekistan,UZB,3.00
American Samoa,ASM,Vanuatu,VUT,4.00
American Samoa,ASM,Venezuela,VEN,0.00
American Samoa,ASM,Viet Nam,VNM,204.00
American Samoa,ASM,"Virgin Islands, British ",VGB,0.00
American Samoa,ASM,"Virgin Islands, U.S.",VIR,0.00
American Samoa,ASM,Wallis and Futuna*,WLF,6.00
American Samoa,ASM,X,X,0.00
American Samoa,ASM,Yemen,YEM,1.00
American Samoa,ASM,Zambia,ZMB,0.00
American Samoa,ASM,Zimbabwe,ZWE,1.15
Andorra,AND,Afghanistan,AFG,26.00
Andorra,AND,Albania,ALB,8.00
Andorra,AND,Algeria,DZA,24.15
Andorra,AND,American Samoa,ASM,0.00
Andorra,AND,Andorra,AND,0.00
Andorra,AND,Angola,AGO,9.20
Andorra,AND,Anguilla,AIA,0.00
Andorra,AND,Antigua & Barbuda,ATG,1.00
Andorra,AND,Argentina,ARG,220.00
Andorra,AND,Armenia,ARM,9.00
Andorra,AND,Aruba,ABW,0.00
Andorra,AND,Australia,AUS,58.00
Andorra,AND,Austria,AUT,5.00
Andorra,AND,Azerbaijan,AZE,16.00
Andorra,AND,Bahamas,BHS,0.00
Andorra,AND,Bahrain,BHR,1.00
Andorra,AND,Bangladesh,BGD,59.00
Andorra,AND,Barbados,BRB,1.00
Andorra,AND,Belarus,BLR,21.00
Andorra,AND,Belgium,BEL,326.00
Andorra,AND,Belize,BLZ,1.00
Andorra,AND,Benin,BEN,6.90
Andorra,AND,Bermuda,BMU,0.00
Andorra,AND,Bhutan,BTN,0.00
Andorra,AND,Bolivia,BOL,5.91
Andorra,AND,Bosnia and Herzegovina,BIH,14.00
Andorra,AND,Botswana,BWA,0.00
Andorra,AND,Brazil,BRA,10.00
Andorra,AND,Brunei Darussalam,BRN,0.00
Andorra,AND,Bulgaria,BGR,9.00
Andorra,AND,Burkina Faso,BFA,16.10
Andorra,AND,Burundi,BDI,4.60
Andorra,AND,Cambodia,KHM,3.00
Andorra,AND,Cameroon,CMR,2.30
Andorra,AND,Canada,CAN,15.00
Andorra,AND,Cape Verde,CPV,2.30
Andorra,AND,Cayman Islands,CYM,0.00
Andorra,AND,Central African Republic,CAF,1.15
Andorra,AND,Chad,TCD,3.45
Andorra,AND,Chile,CHL,80.00
Andorra,AND,China,CHN,65.00
Andorra,AND,Colombia,COL,19.00
Andorra,AND,Comoros,COM,0.00
Andorra,AND,Congo,COG,5.75
Andorra,AND,"Congo, the Democratic Republic of the",COD,9.20
Andorra,AND,Cook Islands,COK,0.00
Andorra,AND,Costa Rica,CRI,1.65
Andorra,AND,Cote d'Ivoire,CIV,2.30
Andorra,AND,Croatia,HRV,6.00
Andorra,AND,Cuba,CUB,13.00
Andorra,AND,Cyprus,CYP,2.00
Andorra,AND,Czech Republic,CZE,4.00
Andorra,AND,Denmark,DNK,3.00
Andorra,AND,Djibouti,DJI,0.00
Andorra,AND,Dominica,DMA,0.00
Andorra,AND,Dominican Republic,DOM,17.63
Andorra,AND,Ecuador,ECU,11.65
Andorra,AND,Egypt,EGY,24.15
Andorra,AND,El Salvador,SLV,13.67
Andorra,AND,Equatorial Guinea,GNQ,1.15
Andorra,AND,Eritrea,ERI,6.90
Andorra,AND,Estonia,EST,2.00
Andorra,AND,Ethiopia,ETH,3.45
Andorra,AND,Falkland Islands (Malvinas)*,FLK,0.00
Andorra,AND,Faroe Islands,FRO,0.00
Andorra,AND,Fiji,FJI,2.00
Andorra,AND,Finland,FIN,4.00
Andorra,AND,France,FRA,5715.00
Andorra,AND,French Guiana,GUF,0.00
Andorra,AND,French Polynesia,PYF,0.00
Andorra,AND,Gabon,GAB,1.15
Andorra,AND,Gambia,GMB,1.15
Andorra,AND,Georgia,GEO,12.00
Andorra,AND,Germany,DEU,472.00
Andorra,AND,Ghana,GHA,11.50
Andorra,AND,Gibraltar,GIB,0.00
Andorra,AND,Greece,GRC,10.00
Andorra,AND,Greenland,GRL,0.00
Andorra,AND,Grenada,GRD,1.00
Andorra,AND,Guadeloupe,GLP,0.00
Andorra,AND,Guam,GUM,1.00
Andorra,AND,Guatemala,GTM,14.72
Andorra,AND,Guinea,GIN,6.90
Andorra,AND,Guinea-Bissau,GNB,1.15
Andorra,AND,Guyana,GUY,4.00
Andorra,AND,Haiti,HTI,9.00
Andorra,AND,Honduras,HND,9.75
Andorra,AND,Hong Kong,HKG,8.00
Andorra,AND,Hungary,HUN,4.00
Andorra,AND,Iceland,ISL,0.00
Andorra,AND,India,IND,182.00
Andorra,AND,Indonesia,IDN,19.00
Andorra,AND,"Iran, Islamic Republic of",IRN,10.00
Andorra,AND,Iraq,IRQ,11.00
Andorra,AND,Ireland,IRL,10.00
Andorra,AND,Israel,ISR,10.00
Andorra,AND,Italy,ITA,208.00
Andorra,AND,Jamaica,JAM,11.00
Andorra,AND,Japan,JPN,10.00
Andorra,AND,Jordan,JOR,7.00
Andorra,AND,Kazakhstan,KAZ,42.00
Andorra,AND,Kenya,KEN,5.75
Andorra,AND,Kiribati,KIR,0.00
Andorra,AND,"Korea, Democratic People’s Republic of",PRK,5.00
Andorra,AND,"Korea, Republic of",KOR,16.00
Andorra,AND,Kuwait,KWT,4.00
Andorra,AND,Kyrgyzstan,KGZ,7.00
Andorra,AND,Lao People’s Democratic Republic,LAO,4.00
Andorra,AND,Latvia,LVA,2.00
Andorra,AND,Lebanon,LBN,6.00
Andorra,AND,Lesotho,LSO,0.00
Andorra,AND,Liberia,LBR,1.15
Andorra,AND,Libyan Arab Jamahiriya,LBY,1.15
Andorra,AND,Liechtenstein,LIE,0.00
Andorra,AND,Lithuania,LTU,3.00
Andorra,AND,Luxembourg,LUX,0.00
Andorra,AND,Macau,MAC,1.00
Andorra,AND,"Macedonia, the former Yugoslav Republic of",MKD,3.00
Andorra,AND,Madagascar,MDG,1.15
Andorra,AND,Malawi,MWI,1.15
Andorra,AND,Malaysia,MYS,8.00
Andorra,AND,Maldives,MDV,0.00
Andorra,AND,Mali,MLI,18.40
Andorra,AND,Malta,MLT,1.00
Andorra,AND,Marshall Islands,MHL,0.00
Andorra,AND,Martinique,MTQ,0.00
Andorra,AND,Mauritania,MRT,1.15
Andorra,AND,Mauritius,MUS,2.30
Andorra,AND,Mayotte,MYT,0.00
Andorra,AND,Mexico,MEX,119.00
Andorra,AND,"Micronesia, Federated States of",FSM,0.00
Andorra,AND,"Moldova, Republic of",MDA,8.00
Andorra,AND,Monaco,MCO,0.00
Andorra,AND,Mongolia,MNG,0.00
Andorra,AND,Montserrat,MSR,0.00
Andorra,AND,Morocco,MAR,710.70
Andorra,AND,Mozambique,MOZ,9.20
Andorra,AND,Myanmar,MMR,3.00
Andorra,AND,Namibia,NAM,0.00
Andorra,AND,Nauru,NRU,0.00
Andorra,AND,Nepal,NPL,9.00
Andorra,AND,Netherlands,NLD,323.00
Andorra,AND,Netherlands Antilles,ANT,1.00
Andorra,AND,New Caledonia,NCL,0.00
Andorra,AND,New Zealand,NZL,6.00
Andorra,AND,Nicaragua,NIC,8.39
Andorra,AND,Niger,NER,5.75
Andorra,AND,Nigeria,NGA,54.63
Andorra,AND,Niue,NIU,0.00
Andorra,AND,Norfolk Island,NFK,0.00
Andorra,AND,Northern Mariana Islands,MNP,0.00
Andorra,AND,Norway,NOR,2.00
Andorra,AND,Oman,OMN,0.00
Andorra,AND,Pakistan,PAK,36.00
Andorra,AND,Palau,PLW,0.00
Andorra,AND,"Palestinian Territory, Occupied ",PSE,10.00
Andorra,AND,Panama,PAN,2.00
Andorra,AND,Papua New Guinea,PNG,1.00
Andorra,AND,Paraguay,PRY,5.00
Andorra,AND,Peru,PER,8.00
Andorra,AND,Philippines,PHL,407.00
Andorra,AND,Poland,POL,22.00
Andorra,AND,Portugal,PRT,8873.00
Andorra,AND,Puerto Rico,PRI,19.00
Andorra,AND,Qatar,QAT,0.00
Andorra,AND,Reunion*,REU,0.00
Andorra,AND,Romania,ROM,11.00
Andorra,AND,Russian Federation,RUS,139.00
Andorra,AND,Rwanda,RWA,2.30
Andorra,AND,Saint Helena*,SHN,0.00
Andorra,AND,Saint Kitts and Nevis,KNA,0.00
Andorra,AND,Saint Lucia,LCA,1.00
Andorra,AND,Saint Pierre and Miquelon*,SPM,0.00
Andorra,AND,Saint Vincent and the Grenadines,VCT,1.00
Andorra,AND,Samoa,WSM,1.00
Andorra,AND,San Marino,SMR,0.00
Andorra,AND,Sao Tome and Principe,STP,0.00
Andorra,AND,Saudi Arabia,SAU,2.00
Andorra,AND,Senegal,SEN,5.75
Andorra,AND,Serbia and Montenegro,SCG,18.00
Andorra,AND,Seychelles,SYC,0.00
Andorra,AND,Sierra Leone,SLE,1.15
Andorra,AND,Singapore,SGP,3.00
Andorra,AND,Slovakia,SVK,5.00
Andorra,AND,Slovenia,SVN,1.00
Andorra,AND,Solomon Islands,SLB,0.00
Andorra,AND,Somalia,SOM,6.90
Andorra,AND,South Africa,ZAF,9.20
Andorra,AND,Spain,ESP,34382.00
Andorra,AND,Sri Lanka,LKA,9.00
Andorra,AND,Sudan,SDN,6.90
Andorra,AND,Suriname,SUR,3.00
Andorra,AND,Swaziland,SWZ,0.00
Andorra,AND,Sweden,SWE,69.00
Andorra,AND,Switzerland,CHE,99.00
Andorra,AND,Syrian Arab Republic,SYR,4.00
Andorra,AND,Taiwan,TWN,6.00
Andorra,AND,Tajikistan,TJK,9.00
Andorra,AND,"Tanzania, United Republic of",TZA,3.45
Andorra,AND,Thailand,THA,9.00
Andorra,AND,Timor Leste,TLS,0.00
Andorra,AND,Togo,TGO,2.30
Andorra,AND,Tokelau,TKL,0.00
Andorra,AND,Tonga,TON,1.00
Andorra,AND,Trinidad and Tobago,TTO,4.00
Andorra,AND,Tunisia,TUN,6.00
Andorra,AND,Turkey,TUR,31.00
Andorra,AND,Turkmenistan,TKM,3.00
Andorra,AND,Turks and Caicos,TCA,0.00
Andorra,AND,Tuvalu,TUV,0.00
Andorra,AND,Uganda,UGA,2.30
Andorra,AND,Ukraine,UKR,68.00
Andorra,AND,United Arab Emirates,ARE,1.00
Andorra,AND,United Kingdom,GBR,1245.00
Andorra,AND,United States of America,USA,116.00
Andorra,AND,Uruguay,URY,100.00
Andorra,AND,Uzbekistan,UZB,27.00
Andorra,AND,Vanuatu,VUT,0.00
Andorra,AND,Venezuela,VEN,4.00
Andorra,AND,Viet Nam,VNM,22.00
Andorra,AND,"Virgin Islands, British ",VGB,0.00
Andorra,AND,"Virgin Islands, U.S.",VIR,1.00
Andorra,AND,Wallis and Futuna*,WLF,0.00
Andorra,AND,X,X,0.00
Andorra,AND,Yemen,YEM,6.00
Andorra,AND,Zambia,ZMB,2.30
Andorra,AND,Zimbabwe,ZWE,3.45
Angola,AGO,Afghanistan,AFG,50.00
Angola,AGO,Albania,ALB,98.00
Angola,AGO,Algeria,DZA,188.60
Angola,AGO,American Samoa,ASM,0.00
Angola,AGO,Andorra,AND,1.00
Angola,AGO,Angola,AGO,0.00
Angola,AGO,Anguilla,AIA,0.00
Angola,AGO,Antigua & Barbuda,ATG,1.00
Angola,AGO,Argentina,ARG,14.00
Angola,AGO,Armenia,ARM,18.00
Angola,AGO,Aruba,ABW,0.00
Angola,AGO,Australia,AUS,100.00
Angola,AGO,Austria,AUT,58.00
Angola,AGO,Azerbaijan,AZE,31.00
Angola,AGO,Bahamas,BHS,1.00
Angola,AGO,Bahrain,BHR,1.00
Angola,AGO,Bangladesh,BGD,115.00
Angola,AGO,Barbados,BRB,3.00
Angola,AGO,Belarus,BLR,244.00
Angola,AGO,Belgium,BEL,57.00
Angola,AGO,Belize,BLZ,1.00
Angola,AGO,Benin,BEN,60.95
Angola,AGO,Bermuda,BMU,1.00
Angola,AGO,Bhutan,BTN,0.00
Angola,AGO,Bolivia,BOL,13.30
Angola,AGO,Bosnia and Herzegovina,BIH,162.00
Angola,AGO,Botswana,BWA,174.80
Angola,AGO,Brazil,BRA,22.00
Angola,AGO,Brunei Darussalam,BRN,0.00
Angola,AGO,Bulgaria,BGR,108.00
Angola,AGO,Burkina Faso,BFA,140.30
Angola,AGO,Burundi,BDI,98.90
Angola,AGO,Cambodia,KHM,7.00
Angola,AGO,Cameroon,CMR,17.25
Angola,AGO,Canada,CAN,43.00
Angola,AGO,Cape Verde,CPV,483.00
Angola,AGO,Cayman Islands,CYM,0.00
