OriginCode,DestCode,Migrants,,,
NPL,THA,35860.22,,,
NPL,GBR,32265.13,,,
NPL,SAU,18281.90,,,
NPL,JPN,9492.26,,,
NPL,BRN,7417.73,,,
NPL,AUS,6832.25,,,
NPL,CAN,3847.41,,,
NPL,DEU,3207.67,,,
NPL,KOR,3092.24,,,
NPL,JOR,1493.04,,,
NPL,NLD,1078.13,,,
NPL,PHL,767.03,,,
NPL,ESP,727.48,,,
NPL,FRA,701.72,,,
NPL,NZL,633.33,,,
NPL,ITA,617.63,,,
NPL,BTN,609.27,,,
NPL,CHE,447.78,,,
NPL,NOR,420.33,,,
NPL,GEO,393.04,,,
NPL,BEL,344.02,,,
NPL,MNP,339.40,,,
NPL,SWE,231.49,,,
NPL,KHM,216.63,,,
NPL,DNK,170.15,,,
NPL,FIN,168.23,,,
NPL,IRL,155.01,,,
NPL,CYP,49.14,,,
NPL,PRT,46.53,,,
NPL,MAC,34.68,,,
NPL,GRC,25.56,,,
NPL,HUN,19.28,,,
NPL,CHL,17.13,,,
NPL,CZE,15.15,,,
NPL,PAN,14.74,,,
NPL,TUR,12.32,,,
NPL,POL,9.61,,,
NPL,ECU,3.30,,,
NPL,SVK,3.15,,,
NPL,BLZ,1.37,,,
NPL,URY,0.87,,,
NZL,AUS,486982.05,,,
NZL,GBR,54122.16,,,
NZL,USA,19402.39,,,
NZL,CAN,10960.17,,,
NZL,THA,6386.90,,,
NZL,JPN,3644.56,,,
NZL,NLD,3595.77,,,
NZL,IRL,3487.10,,,
NZL,WSM,2819.89,,,
NZL,MDV,2783.34,,,
NZL,DEU,2420.85,,,
NZL,FJI,1641.05,,,
NZL,CHE,1288.35,,,
NZL,FRA,1220.04,,,
NZL,KOR,1212.97,,,
NZL,ESP,1051.51,,,
NZL,PNG,1008.49,,,
NZL,SWE,924.74,,,
NZL,DNK,618.27,,,
NZL,ZAF,527.56,,,
NZL,NOR,501.78,,,
NZL,ITA,417.39,,,
NZL,NPL,413.82,,,
NZL,BEL,401.35,,,
NZL,GRC,351.96,,,
NZL,TUR,324.90,,,
NZL,AUT,320.19,,,
NZL,ASM,262.89,,,
NZL,BRN,241.42,,,
NZL,SLB,232.31,,,
NZL,CHL,215.87,,,
NZL,ECU,155.21,,,
NZL,FIN,147.63,,,
NZL,PHL,131.71,,,
NZL,FSM,111.63,,,
NZL,VUT,98.23,,,
NZL,HUN,95.45,,,
NZL,ISL,85.25,,,
NZL,CYP,80.74,,,
NZL,CYM,70.47,,,
NZL,PRT,67.68,,,
NZL,HRV,67.65,,,
NZL,POL,53.36,,,
NZL,PAN,51.59,,,
NZL,SVK,44.06,,,
NZL,BOL,40.24,,,
NZL,MAC,39.47,,,
NZL,CZE,35.36,,,
NZL,PER,23.03,,,
NZL,BHS,17.78,,,
NZL,PRY,13.14,,,
NZL,ANT,12.88,,,
NZL,URY,9.53,,,
NZL,DOM,9.03,,,
NZL,VEN,8.94,,,
NZL,ATG,8.87,,,
NZL,BLZ,4.10,,,
NZL,HND,1.74,,,
NZL,MRT,1.48,,,
OMN,JOR,5236.99,,,
OMN,GBR,2680.91,,,
OMN,USA,1644.06,,,
OMN,AUS,1261.34,,,
OMN,CAN,966.22,,,
OMN,BHR,710.36,,,
OMN,EGY,587.05,,,
OMN,NLD,451.47,,,
OMN,NZL,311.74,,,
OMN,DEU,91.35,,,
OMN,SDN,77.01,,,
OMN,ESP,57.18,,,
OMN,CYP,56.17,,,
OMN,IRL,47.18,,,
OMN,FRA,35.31,,,
OMN,PRT,31.02,,,
OMN,TUR,29.13,,,
OMN,JPN,27.31,,,
OMN,DNK,25.45,,,
OMN,NOR,23.27,,,
OMN,CHE,19.08,,,
OMN,SWE,18.18,,,
OMN,ITA,10.40,,,
OMN,ECU,9.91,,,
OMN,CHL,8.57,,,
OMN,BEL,8.00,,,
OMN,SVK,6.92,,,
OMN,HUN,6.75,,,
OMN,POL,4.27,,,
OMN,FIN,3.43,,,
OMN,GRC,2.84,,,
OMN,BOL,1.68,,,
OMN,FSM,1.49,,,
OMN,MAC,1.20,,,
OMN,VEN,0.99,,,
OMN,PER,0.72,,,
PAK,IND,1150951.76,,,
PAK,SAU,1005872.63,,,
PAK,ARE,453004.61,,,
PAK,GBR,451711.86,,,
PAK,USA,288010.72,,,
PAK,QAT,250648.59,,,
PAK,CAN,155159.47,,,
PAK,KGZ,122877.97,,,
PAK,OMN,94992.90,,,
PAK,ITA,64161.10,,,
PAK,BHR,57250.73,,,
PAK,ESP,54576.35,,,
PAK,DEU,46253.31,,,
PAK,JOR,26776.12,,,
PAK,GRC,24536.98,,,
PAK,SGP,22931.61,,,
PAK,BGD,22308.32,,,
PAK,AUS,22178.55,,,
PAK,NPL,21323.77,,,
PAK,NOR,21284.14,,,
PAK,FRA,21051.45,,,
PAK,IRN,18719.82,,,
PAK,MDV,16477.39,,,
PAK,DNK,13562.36,,,
PAK,NLD,11112.64,,,
PAK,JPN,9439.66,,,
PAK,MOZ,9227.00,,,
PAK,IRL,8597.54,,,
PAK,BEL,8235.60,,,
PAK,THA,7763.69,,,
PAK,KOR,5377.83,,,
PAK,SWE,4492.79,,,
PAK,MMR,3601.70,,,
PAK,ISR,3460.63,,,
PAK,AUT,2871.28,,,
PAK,MWI,2727.53,,,
PAK,CHE,2427.45,,,
PAK,NZL,2418.46,,,
PAK,TZA,1710.66,,,
PAK,GEO,1654.90,,,
PAK,PHL,1534.05,,,
PAK,TUR,1274.96,,,
PAK,PRT,1209.85,,,
PAK,EGY,853.13,,,
PAK,BRN,765.14,,,
PAK,FIN,681.50,,,
PAK,IRQ,588.44,,,
PAK,FJI,579.11,,,
PAK,CYP,458.10,,,
PAK,LBN,387.05,,,
PAK,SDN,349.50,,,
PAK,CHL,286.12,,,
PAK,DOM,248.24,,,
PAK,KHM,198.19,,,
PAK,BRA,173.06,,,
PAK,SLE,150.25,,,
PAK,CYM,135.07,,,
PAK,LKA,132.57,,,
PAK,CZE,93.95,,,
PAK,HUN,92.55,,,
PAK,MAC,88.50,,,
PAK,FSM,86.33,,,
PAK,PAN,75.17,,,
PAK,ECU,72.65,,,
PAK,POL,64.04,,,
PAK,SVK,42.80,,,
PAK,BOL,41.91,,,
PAK,ISL,28.42,,,
PAK,NIC,27.74,,,
PAK,GTM,20.23,,,
PAK,LUX,19.57,,,
PAK,PER,19.43,,,
PAK,BLZ,17.76,,,
PAK,PRY,15.01,,,
PAK,VEN,9.93,,,
PAK,URY,2.60,,,
PAN,USA,98009.06,,,
PAN,CRI,16946.90,,,
PAN,ESP,4849.75,,,
PAN,CAN,3212.97,,,
PAN,FSM,2388.95,,,
PAN,COL,1660.77,,,
PAN,ECU,1320.93,,,
PAN,DOM,1042.61,,,
PAN,VEN,935.54,,,
PAN,CHL,904.61,,,
PAN,GBR,651.68,,,
PAN,BRA,561.42,,,
PAN,NIC,540.86,,,
PAN,ITA,499.31,,,
PAN,SLV,433.74,,,
PAN,DEU,419.93,,,
PAN,FRA,413.51,,,
PAN,CHE,327.70,,,
PAN,NLD,267.28,,,
PAN,SWE,255.73,,,
PAN,HND,246.26,,,
PAN,GTM,234.42,,,
PAN,AUS,210.22,,,
PAN,PER,201.48,,,
PAN,PRT,169.21,,,
PAN,CYM,164.43,,,
PAN,BOL,147.53,,,
PAN,BEL,145.34,,,
PAN,JPN,73.84,,,
PAN,GRC,68.16,,,
PAN,URY,64.96,,,
PAN,DNK,56.27,,,
PAN,BLZ,53.27,,,
PAN,NOR,48.00,,,
PAN,PRY,40.34,,,
PAN,NZL,39.38,,,
PAN,IRL,26.96,,,
PAN,POL,25.62,,,
PAN,FIN,24.03,,,
PAN,CYP,17.55,,,
PAN,HUN,16.39,,,
PAN,TUR,15.68,,,
PAN,BHS,13.34,,,
PAN,MAC,10.76,,,
PAN,CZE,10.10,,,
PAN,LCA,7.87,,,
PAN,SVK,6.29,,,
PAN,LUX,0.63,,,
PER,USA,392455.30,,,
PER,ESP,184832.48,,,
PER,ITA,92001.43,,,
PER,ARG,83498.44,,,
PER,CHL,64869.91,,,
PER,JPN,60384.67,,,
PER,VEN,35577.20,,,
PER,CAN,25709.55,,,
PER,ECU,18763.84,,,
PER,BOL,14793.61,,,
PER,DEU,12619.96,,,
PER,BRA,10880.34,,,
PER,AUS,8198.70,,,
PER,FRA,7513.87,,,
PER,SWE,6189.56,,,
PER,CHE,6109.58,,,
PER,FSM,5461.09,,,
PER,GBR,5385.66,,,
PER,COL,4053.65,,,
PER,PAN,3904.37,,,
PER,NLD,3140.29,,,
PER,DOM,2969.85,,,
PER,BEL,2441.46,,,
PER,PRY,1520.90,,,
PER,AUT,1147.47,,,
PER,NOR,984.65,,,
PER,DNK,817.24,,,
PER,PHL,638.41,,,
PER,NZL,544.73,,,
PER,URY,457.35,,,
PER,GTM,355.79,,,
PER,FIN,327.87,,,
PER,MAC,316.94,,,
PER,IRL,316.75,,,
PER,PRT,287.66,,,
PER,NIC,271.20,,,
PER,HND,237.56,,,
PER,SLV,224.42,,,
PER,GRC,190.29,,,
PER,HUN,127.26,,,
PER,POL,124.73,,,
PER,CZE,68.69,,,
PER,TUR,60.50,,,
PER,HTI,58.28,,,
PER,SVK,44.69,,,
PER,BHS,36.46,,,
PER,CYP,28.08,,,
PER,CYM,20.55,,,
PER,BLZ,15.03,,,
PER,MUS,3.94,,,
PHL,USA,1717770.76,,,
PHL,SAU,558818.13,,,
PHL,CAN,352954.76,,,
PHL,MDV,277443.65,,,
PHL,JPN,204929.14,,,
PHL,AUS,151676.04,,,
PHL,ITA,137407.26,,,
PHL,QAT,125324.30,,,
PHL,ARE,120801.23,,,
PHL,GBR,114489.18,,,
PHL,KGZ,86014.58,,,
PHL,ESP,37012.99,,,
PHL,DEU,35297.58,,,
PHL,GUM,34747.64,,,
PHL,JOR,31626.59,,,
PHL,KOR,28699.58,,,
PHL,BHR,28625.37,,,
PHL,MNP,19527.34,,,
PHL,NZL,16719.22,,,
PHL,BRN,15861.49,,,
PHL,OMN,15249.93,,,
PHL,IRL,14078.34,,,
PHL,AUT,11606.66,,,
PHL,MKD,10343.19,,,
PHL,NOR,10147.57,,,
PHL,NLD,9523.98,,,
PHL,CHE,9060.01,,,
PHL,BEL,8195.25,,,
PHL,DNK,7991.54,,,
PHL,SWE,7858.45,,,
PHL,FRA,7599.31,,,
PHL,CYP,6364.24,,,
PHL,GRC,5992.14,,,
PHL,THA,3359.57,,,
PHL,PLW,2647.26,,,
PHL,ISL,1701.00,,,
PHL,EGY,1530.98,,,
PHL,FIN,1438.36,,,
PHL,ASM,758.94,,,
PHL,KHM,728.25,,,
PHL,TUR,654.29,,,
PHL,PAN,644.10,,,
PHL,FSM,456.95,,,
PHL,AND,413.91,,,
PHL,MAC,395.87,,,
PHL,PRT,359.57,,,
PHL,TLS,251.23,,,
PHL,SLB,242.41,,,
PHL,PER,204.36,,,
PHL,ECU,171.72,,,
PHL,DOM,171.51,,,
PHL,CHL,140.49,,,
PHL,CYM,132.13,,,
PHL,BHS,131.60,,,
PHL,VEN,85.41,,,
PHL,HUN,57.85,,,
PHL,BOL,57.00,,,
PHL,GTM,51.17,,,
PHL,POL,50.16,,,
PHL,CZE,34.35,,,
PHL,BLZ,24.59,,,
PHL,PRY,23.46,,,
PHL,SVK,14.48,,,
PHL,URY,12.99,,,
PHL,NIC,6.16,,,
PHL,MRT,5.92,,,
PHL,LUX,1.26,,,
PLW,USA,2781.30,,,
PLW,PHL,1676.61,,,
PLW,MNP,1614.32,,,
PLW,GUM,1420.79,,,
PLW,FSM,101.21,,,
PLW,FJI,67.54,,,
PLW,JPN,25.29,,,
PLW,AUS,24.40,,,
PLW,GRC,7.10,,,
PLW,NZL,6.56,,,
PLW,CHL,5.14,,,
PLW,GBR,3.97,,,
PLW,ECU,3.30,,,
PLW,CHE,2.24,,,
PLW,TUR,2.24,,,
PLW,DEU,1.47,,,
PLW,NOR,1.45,,,
PLW,CZE,1.01,,,
PNG,AUS,29956.81,,,
PNG,NCL,21007.98,,,
PNG,USA,2268.31,,,
PNG,SLB,1811.35,,,
PNG,GBR,1400.06,,,
PNG,NZL,1368.38,,,
PNG,FJI,1015.96,,,
PNG,CAN,510.22,,,
PNG,PHL,464.86,,,
PNG,CHE,200.88,,,
PNG,FRA,137.84,,,
PNG,NLD,129.14,,,
PNG,WSM,88.77,,,
PNG,JPN,74.85,,,
PNG,ITA,67.56,,,
PNG,ESP,57.18,,,
PNG,BEL,48.00,,,
PNG,DEU,39.78,,,
PNG,NOR,39.27,,,
PNG,SWE,25.45,,,
PNG,DNK,12.06,,,
PNG,VUT,11.89,,,
PNG,FIN,6.87,,,
PNG,CHL,6.85,,,
PNG,PER,4.32,,,
PNG,PRT,4.23,,,
PNG,ECU,3.30,,,
PNG,CYM,2.94,,,
PNG,GRC,2.84,,,
PNG,IRL,2.25,,,
PNG,TUR,2.24,,,
PNG,CZE,2.02,,,
PNG,VEN,1.99,,,
PNG,HUN,1.93,,,
PNG,BOL,1.68,,,
PNG,FSM,1.49,,,
PNG,SVK,1.26,,,
PNG,POL,1.07,,,
POL,DEU,613767.56,,,
POL,GBR,521446.18,,,
POL,USA,487933.80,,,
POL,BLR,235853.16,,,
POL,CAN,198476.30,,,
POL,FRA,122152.06,,,
POL,ITA,117308.81,,,
POL,ISR,117286.78,,,
POL,IRL,93330.39,,,
POL,ESP,86970.92,,,
POL,AUT,76464.53,,,
POL,AUS,64118.08,,,
POL,SWE,61888.01,,,
POL,BEL,42984.20,,,
POL,NLD,42099.10,,,
POL,GRC,37695.06,,,
POL,CZE,24958.43,,,
POL,DNK,23639.92,,,
POL,KAZ,23511.74,,,
POL,ARG,12963.73,,,
POL,CHE,11984.62,,,
POL,NOR,9747.60,,,
POL,BRA,7504.76,,,
POL,SVK,4554.77,,,
POL,TUR,3826.01,,,
POL,ISL,3621.21,,,
POL,HUN,3526.69,,,
POL,LUX,2424.35,,,
POL,FIN,2233.87,,,
POL,NZL,2192.04,,,
POL,FSM,1396.16,,,
POL,URY,1275.89,,,
POL,MAC,1203.17,,,
POL,JPN,944.77,,,
POL,LBN,779.26,,,
POL,CHL,740.14,,,
POL,VEN,714.07,,,
POL,DOM,708.61,,,
POL,CYP,623.08,,,
POL,PRT,504.81,,,
POL,ECU,429.30,,,
POL,PRY,329.33,,,
POL,BOL,276.63,,,
POL,EGY,236.51,,,
POL,COL,204.59,,,
POL,SVN,191.87,,,
POL,PER,164.79,,,
POL,PAN,117.91,,,
POL,PHL,94.52,,,
POL,NIC,24.65,,,
POL,CYM,11.74,,,
POL,BHS,8.00,,,
POL,BIH,6.73,,,
POL,HND,2.61,,,
POL,BLZ,1.37,,,
PRI,USA,1651030.84,,,
PRI,DOM,13075.47,,,
PRI,FSM,2563.10,,,
PRI,ECU,686.88,,,
PRI,VEN,519.41,,,
PRI,PAN,489.34,,,
PRI,COL,444.28,,,
PRI,GBR,405.32,,,
PRI,CAN,365.34,,,
PRI,CHL,299.82,,,
PRI,FRA,288.21,,,
PRI,GUM,198.10,,,
PRI,CUB,119.73,,,
PRI,AUS,105.11,,,
PRI,NLD,105.11,,,
PRI,ANT,88.97,,,
PRI,HND,80.06,,,
PRI,GTM,79.73,,,
PRI,PER,77.00,,,
PRI,PHL,68.18,,,
PRI,NIC,66.26,,,
PRI,BOL,63.71,,,
PRI,CYM,58.72,,,
PRI,BEL,46.67,,,
PRI,MNP,44.43,,,
PRI,ATG,41.68,,,
PRI,PRY,35.65,,,
PRI,IRL,31.45,,,
PRI,URY,26.85,,,
PRI,NOR,18.91,,,
PRI,GRC,17.04,,,
PRI,NZL,16.41,,,
PRI,LCA,15.75,,,
PRI,CZE,7.07,,,
PRI,TUR,6.72,,,
PRI,HUN,3.86,,,
PRI,CYP,3.51,,,
PRI,SVK,1.26,,,
PRI,MAC,1.20,,,
PRI,POL,1.07,,,
PRK,USA,289853.90,,,
PRK,BRA,2728.64,,,
PRK,DEU,2722.91,,,
PRK,PRY,837.86,,,
PRK,ECU,667.07,,,
PRK,GRC,498.45,,,
PRK,DNK,355.03,,,
PRK,IRL,348.21,,,
PRK,AUS,210.22,,,
PRK,KHM,205.11,,,
PRK,COL,161.46,,,
PRK,FSM,160.75,,,
PRK,PAN,150.34,,,
PRK,CAN,138.58,,,
PRK,CHE,135.79,,,
PRK,ITA,131.91,,,
PRK,FRA,126.45,,,
PRK,BEL,98.67,,,
PRK,CZE,87.89,,,
PRK,SWE,77.57,,,
PRK,MWI,60.81,,,
PRK,MAC,41.86,,,
PRK,HND,39.16,,,
PRK,VEN,38.73,,,
PRK,NOR,37.82,,,
PRK,TUR,34.73,,,
PRK,GBR,29.14,,,
PRK,CYP,28.08,,,
PRK,HUN,26.99,,,
PRK,SVK,20.77,,,
PRK,PER,16.55,,,
PRK,NZL,16.41,,,
PRK,NLD,14.11,,,
PRK,POL,13.87,,,
PRK,CHL,11.99,,,
PRK,PRT,8.46,,,
PRK,NIC,6.16,,,
PRK,BOL,5.03,,,
PRK,DOM,4.51,,,
PRK,LUX,4.42,,,
PRK,URY,2.60,,,
PRK,FIN,1.72,,,
PRT,FRA,762411.22,,,
PRT,BRA,214510.91,,,
PRT,DEU,182710.08,,,
PRT,USA,176694.25,,,
PRT,CAN,175071.71,,,
PRT,ESP,156061.99,,,
PRT,CHE,113320.23,,,
PRT,GBR,84305.67,,,
PRT,MOZ,68176.24,,,
PRT,VEN,53034.58,,,
PRT,MAC,49860.83,,,
PRT,BEL,26492.82,,,
PRT,AGO,19628.98,,,
PRT,AUS,19130.31,,,
PRT,NLD,12846.46,,,
PRT,AND,9013.59,,,
PRT,ITA,6295.96,,,
PRT,SWE,3069.93,,,
PRT,IRL,2234.13,,,
PRT,BMU,1974.46,,,
PRT,MKD,1365.26,,,
PRT,AUT,1241.56,,,
PRT,ANT,1176.56,,,
PRT,NOR,1105.37,,,
PRT,DNK,1103.69,,,
PRT,CPV,1006.92,,,
PRT,GNB,764.38,,,
PRT,URY,613.26,,,
PRT,STP,584.89,,,
PRT,COG,564.51,,,
PRT,ECU,501.95,,,
PRT,LTU,493.99,,,
PRT,JPN,446.09,,,
PRT,CHL,435.17,,,
PRT,FSM,401.88,,,
PRT,THA,380.08,,,
PRT,TUR,252.08,,,
PRT,FIN,242.04,,,
PRT,DOM,239.21,,,
PRT,GIN,233.72,,,
PRT,ISL,231.40,,,
PRT,NZL,213.30,,,
PRT,PAN,200.45,,,
PRT,GRC,198.86,,,
PRT,HUN,184.14,,,
PRT,ABW,181.19,,,
PRT,IND,162.19,,,
PRT,PHL,102.27,,,
PRT,POL,64.04,,,
PRT,CYP,57.92,,,
PRT,BOL,46.94,,,
PRT,PER,46.77,,,
PRT,PRY,39.41,,,
PRT,CZE,39.40,,,
PRT,SVK,33.36,,,
PRT,GTM,21.42,,,
PRT,NIC,16.95,,,
PRT,BHS,8.00,,,
PRT,HND,6.09,,,
PRT,CYM,5.87,,,
PRT,BLZ,5.46,,,
PRT,LUX,1.89,,,
PRY,ARG,307510.02,,,
PRY,ESP,78528.17,,,
PRY,BRA,28998.81,,,
PRY,USA,26120.92,,,
PRY,CAN,8765.81,,,
PRY,BOL,5366.54,,,
PRY,JPN,2585.49,,,
PRY,CHL,2093.63,,,
PRY,URY,1309.67,,,
PRY,DEU,1286.31,,,
PRY,ITA,1192.36,,,
PRY,FRA,864.62,,,
PRY,GBR,653.01,,,
PRY,CHE,451.15,,,
PRY,AUS,420.45,,,
PRY,ECU,333.54,,,
PRY,FSM,327.46,,,
PRY,BEL,262.68,,,
PRY,VEN,218.49,,,
PRY,COL,173.50,,,
PRY,NLD,170.18,,,
PRY,SWE,164.83,,,
PRY,PER,139.60,,,
PRY,NOR,117.81,,,
PRY,DOM,90.27,,,
PRY,BLZ,90.16,,,
PRY,PHL,74.38,,,
PRY,IRL,71.89,,,
PRY,DNK,65.65,,,
PRY,GRC,65.32,,,
PRY,PAN,54.53,,,
PRY,GTM,46.41,,,
PRY,NZL,39.38,,,
PRY,PRT,33.84,,,
PRY,CZE,31.32,,,
PRY,HND,21.75,,,
PRY,HUN,17.35,,,
PRY,NIC,15.41,,,
PRY,FIN,12.02,,,
PRY,MAC,11.96,,,
PRY,HTI,11.66,,,
PRY,POL,10.67,,,
PRY,TUR,8.96,,,
PRY,CYP,8.78,,,
PRY,LUX,3.16,,,
PRY,SVK,3.15,,,
PRY,CYM,2.94,,,
PSE,SYR,1541297.11,,,
PSE,JOR,873009.13,,,
PSE,SAU,122608.33,,,
PSE,EGY,65460.49,,,
PSE,LIE,54854.41,,,
PSE,YEM,17335.63,,,
PSE,CAN,7099.02,,,
PSE,IRQ,4895.17,,,
PSE,GBR,3288.88,,,
PSE,AUS,3153.35,,,
PSE,SDN,2778.23,,,
PSE,SWE,1827.66,,,
PSE,CHL,1274.68,,,
PSE,ESP,1070.57,,,
PSE,FRA,872.59,,,
PSE,TUR,827.94,,,
PSE,DNK,642.54,,,
PSE,ITA,569.47,,,
PSE,AUT,446.96,,,
PSE,NLD,408.00,,,
PSE,VEN,365.47,,,
PSE,GRC,355.02,,,
PSE,CHE,349.02,,,
PSE,CYP,319.44,,,
PSE,DOM,279.83,,,
PSE,MUS,256.42,,,
PSE,BHR,245.17,,,
PSE,PAN,163.60,,,
PSE,ECU,135.40,,,
PSE,NZL,118.13,,,
PSE,HND,94.85,,,
PSE,BOL,82.15,,,
PSE,CZE,76.77,,,
PSE,BEL,70.67,,,
PSE,NOR,69.81,,,
PSE,SVK,40.91,,,
PSE,JPN,40.46,,,
PSE,HUN,36.64,,,
PSE,URY,12.13,,,
PSE,MAC,11.96,,,
PSE,PRT,8.46,,,
PSE,CYM,2.94,,,
PSE,VCT,2.03,,,
PYF,NCL,1587.94,,,
PYF,FJI,742.93,,,
PYF,NZL,640.42,,,
PYF,KIR,474.57,,,
PYF,AUS,470.46,,,
PYF,GRC,15.62,,,
PYF,NLD,10.85,,,
PYF,CHL,10.28,,,
PYF,FSM,4.47,,,
QAT,USA,2237.40,,,
QAT,JOR,1841.66,,,
QAT,CAN,1559.92,,,
QAT,GBR,1406.68,,,
QAT,AUS,630.67,,,
QAT,EGY,489.91,,,
QAT,FRA,224.41,,,
QAT,BHR,208.71,,,
QAT,IRL,130.30,,,
QAT,DEU,119.35,,,
QAT,NZL,78.76,,,
QAT,ESP,60.36,,,
QAT,SDN,59.24,,,
QAT,DNK,54.93,,,
QAT,SWE,44.84,,,
QAT,TUR,36.97,,,
QAT,NLD,36.89,,,
QAT,NOR,30.54,,,
QAT,CZE,27.27,,,
QAT,HUN,21.21,,,
QAT,MUS,19.72,,,
QAT,JPN,16.18,,,
QAT,CHE,14.59,,,
QAT,CYP,12.29,,,
QAT,BEL,10.67,,,
QAT,FIN,8.58,,,
QAT,BOL,8.38,,,
QAT,POL,6.40,,,
QAT,GRC,5.68,,,
QAT,PRT,5.64,,,
QAT,ITA,5.20,,,
QAT,CYM,2.94,,,
QAT,SVK,1.89,,,
QAT,VEN,0.99,,,
QAT,PER,0.72,,,
ROM,ITA,813037.49,,,
ROM,ESP,810470.67,,,
ROM,HUN,189054.71,,,
ROM,ISR,182099.24,,,
ROM,USA,171252.81,,,
ROM,DEU,134911.22,,,
ROM,CAN,96208.53,,,
ROM,AUT,56932.22,,,
ROM,FRA,54304.70,,,
ROM,GBR,53081.35,,,
ROM,GRC,45288.62,,,
ROM,TUR,23231.68,,,
ROM,BEL,21633.86,,,
ROM,AUS,17448.53,,,
ROM,SWE,16183.64,,,
ROM,IRL,12682.00,,,
ROM,CZE,12082.72,,,
ROM,NLD,8716.13,,,
ROM,CHE,7914.18,,,
ROM,CYP,4774.06,,,
ROM,DNK,4186.10,,,
ROM,PRT,3953.86,,,
ROM,POL,3632.04,,,
ROM,BRA,3547.63,,,
ROM,SVK,2751.37,,,
ROM,JPN,2660.34,,,
ROM,NZL,2497.22,,,
ROM,JOR,2235.76,,,
ROM,NOR,2044.93,,,
ROM,FIN,1210.22,,,
ROM,MAC,682.91,,,
ROM,VEN,675.33,,,
ROM,CHL,630.49,,,
ROM,GEO,475.78,,,
ROM,URY,424.43,,,
ROM,ECU,416.09,,,
ROM,SVN,369.25,,,
ROM,FSM,357.23,,,
ROM,PHL,192.14,,,
ROM,PER,179.18,,,
ROM,COL,178.51,,,
ROM,ISL,170.51,,,
ROM,PAN,106.12,,,
ROM,BOL,67.06,,,
ROM,DOM,45.13,,,
ROM,MUS,31.56,,,
ROM,BHS,23.12,,,
ROM,LUX,19.57,,,
ROM,CYM,5.87,,,
ROM,BIH,2.07,,,
RUS,UKR,3684216.96,,,
RUS,KAZ,2226705.82,,,
RUS,ISR,712260.75,,,
RUS,BLR,680497.08,,,
RUS,USA,421458.96,,,
RUS,UZB,404355.75,,,
RUS,DEU,299596.24,,,
RUS,LBN,203919.70,,,
RUS,TJK,191754.23,,,
RUS,MCO,147801.83,,,
RUS,EST,137860.26,,,
RUS,GEO,109968.09,,,
RUS,LAO,87762.21,,,
RUS,CAN,74654.89,,,
RUS,TKM,64451.93,,,
RUS,ESP,61358.40,,,
RUS,LUX,60302.00,,,
RUS,POL,58851.36,,,
RUS,AZE,50007.08,,,
RUS,FRA,43041.51,,,
RUS,GRC,37980.15,,,
RUS,GBR,33305.94,,,
RUS,ARM,32993.12,,,
RUS,BEL,32679.08,,,
RUS,ITA,27985.96,,,
RUS,TUR,22245.77,,,
RUS,AUS,20076.32,,,
RUS,FIN,17533.54,,,
RUS,SWE,13560.47,,,
RUS,CZE,13469.70,,,
RUS,CYP,11484.07,,,
RUS,AUT,8683.10,,,
RUS,NOR,8431.34,,,
RUS,ROM,7759.68,,,
RUS,CHE,7434.97,,,
RUS,JPN,7430.74,,,
RUS,IRL,6736.75,,,
RUS,NLD,5875.89,,,
RUS,DNK,5118.62,,,
RUS,JOR,4911.10,,,
RUS,MSR,4206.77,,,
RUS,NZL,4011.92,,,
RUS,BRA,3960.15,,,
RUS,SVK,3637.64,,,
RUS,PRT,3286.89,,,
RUS,EGY,2512.92,,,
RUS,KOR,2369.80,,,
RUS,ECU,2047.44,,,
RUS,ARG,2009.41,,,
RUS,CUB,1978.99,,,
RUS,FSM,1894.79,,,
RUS,ISL,1514.25,,,
RUS,SVN,1433.57,,,
RUS,CHL,1046.81,,,
RUS,HUN,676.80,,,
RUS,PER,616.69,,,
RUS,PAN,592.51,,,
RUS,PRY,563.89,,,
RUS,BOL,553.25,,,
RUS,MAC,547.76,,,
RUS,COL,540.55,,,
RUS,VEN,506.50,,,
RUS,COG,489.44,,,
RUS,NIC,473.06,,,
RUS,GIN,470.45,,,
RUS,DOM,428.78,,,
RUS,URY,404.51,,,
RUS,IRQ,358.18,,,
RUS,MWI,159.91,,,
RUS,PHL,100.72,,,
RUS,KHM,76.05,,,
RUS,MUS,55.23,,,
RUS,STP,55.18,,,
RUS,ALB,49.49,,,
RUS,BHS,23.12,,,
RUS,HND,15.66,,,
RUS,LKA,8.77,,,
RUS,BLZ,4.10,,,
RUS,BIH,3.80,,,
RUS,CYM,2.94,,,
RWA,UGA,123859.62,,,
RWA,TZA,49535.78,,,
RWA,BDI,33539.66,,,
RWA,BEL,11497.56,,,
RWA,CAN,4004.57,,,
RWA,GBR,3143.18,,,
RWA,FRA,2898.01,,,
RWA,USA,2614.43,,,
RWA,ITA,1769.54,,,
RWA,DEU,1278.94,,,
RWA,NLD,1120.17,,,
RWA,CHE,783.34,,,
RWA,ESP,606.76,,,
RWA,NOR,350.52,,,
RWA,AUS,315.33,,,
RWA,DNK,225.07,,,
RWA,SWE,209.67,,,
RWA,IRL,166.24,,,
RWA,GRC,159.05,,,
RWA,PRT,145.24,,,
RWA,MAC,78.94,,,
RWA,NZL,65.63,,,
RWA,FIN,49.78,,,
RWA,HUN,35.67,,,
